,0,1
0,대신정보통신,50
1,대신정보통신,50
2,대신정보통신,99
3,대신정보통신,96
4,대신정보통신,100
5,대신정보통신,100
6,대신정보통신,97
7,대신정보통신,98
8,대신정보통신,50
9,대신정보통신,99
10,대신정보통신,50
11,대신정보통신,96
12,대신정보통신,50
13,대신정보통신,100
14,대신정보통신,50
15,대신정보통신,97
16,대신정보통신,100
