,0,1
0,세종텔레콤,99
1,세종텔레콤,-1
2,세종텔레콤,-1
3,세종텔레콤,100
4,세종텔레콤,16
5,세종텔레콤,0
6,세종텔레콤,-1
7,세종텔레콤,100
8,세종텔레콤,1
9,세종텔레콤,6
10,세종텔레콤,79
11,세종텔레콤,100
12,세종텔레콤,99
13,세종텔레콤,100
14,세종텔레콤,1
15,세종텔레콤,1
16,세종텔레콤,99
17,세종텔레콤,100
18,세종텔레콤,100
19,세종텔레콤,100
20,세종텔레콤,100
21,세종텔레콤,100
22,세종텔레콤,79
23,세종텔레콤,100
24,세종텔레콤,100
25,세종텔레콤,98
26,세종텔레콤,77
27,세종텔레콤,-1
28,세종텔레콤,100
29,세종텔레콤,100
30,세종텔레콤,99
31,세종텔레콤,100
32,세종텔레콤,100
33,세종텔레콤,100
34,세종텔레콤,76
35,세종텔레콤,100
36,세종텔레콤,77
37,세종텔레콤,100
38,세종텔레콤,7
39,세종텔레콤,1
40,세종텔레콤,100
41,세종텔레콤,100
42,세종텔레콤,100
43,세종텔레콤,100
44,세종텔레콤,11
45,세종텔레콤,100
46,세종텔레콤,100
47,세종텔레콤,100
48,세종텔레콤,97
49,세종텔레콤,100
50,세종텔레콤,100
51,세종텔레콤,100
52,세종텔레콤,50
53,세종텔레콤,100
54,세종텔레콤,50
55,세종텔레콤,100
56,세종텔레콤,100
57,세종텔레콤,-1
58,세종텔레콤,2
59,세종텔레콤,100
60,세종텔레콤,50
61,세종텔레콤,100
62,세종텔레콤,100
63,세종텔레콤,100
