,0,1
0,이지웰페,100
1,이지웰페,100
2,이지웰페,100
3,이지웰페,100
4,이지웰페,100
5,이지웰페,84
6,이지웰페,100
7,이지웰페,100
8,이지웰페,97
9,이지웰페,100
10,이지웰페,100
11,이지웰페,-1
12,이지웰페,100
13,이지웰페,100
14,이지웰페,100
15,이지웰페,100
16,이지웰페,100
17,이지웰페,100
18,이지웰페,100
19,이지웰페,100
20,이지웰페,100
21,이지웰페,100
22,이지웰페,100
23,이지웰페,100
24,이지웰페,100
25,이지웰페,100
26,이지웰페,100
27,이지웰페,100
28,이지웰페,100
29,이지웰페,84
30,이지웰페,100
31,이지웰페,100
32,이지웰페,100
33,이지웰페,100
34,이지웰페,100
35,이지웰페,10
36,이지웰페,100
37,이지웰페,100
38,이지웰페,100
39,이지웰페,100
40,이지웰페,100
41,이지웰페,100
42,이지웰페,100
43,이지웰페,100
44,이지웰페,98
45,이지웰페,100
46,이지웰페,50
47,이지웰페,100
48,이지웰페,100
49,이지웰페,100
50,이지웰페,93
51,이지웰페,100
52,이지웰페,3
53,이지웰페,100
54,이지웰페,100
55,이지웰페,100
56,이지웰페,100
57,이지웰페,100
58,이지웰페,1
59,이지웰페,97
60,이지웰페,50
61,이지웰페,100
62,이지웰페,100
63,이지웰페,100
64,이지웰페,50
65,이지웰페,100
66,이지웰페,100
67,이지웰페,100
68,이지웰페,100
69,이지웰페,98
70,이지웰페,100
71,이지웰페,100
72,이지웰페,95
73,이지웰페,100
74,이지웰페,100
75,이지웰페,96
76,이지웰페,100
77,이지웰페,85
78,이지웰페,85
79,이지웰페,95
80,이지웰페,95
81,이지웰페,100
82,이지웰페,100
83,이지웰페,100
84,이지웰페,50
85,이지웰페,100
86,이지웰페,100
87,이지웰페,97
88,이지웰페,5
89,이지웰페,100
90,이지웰페,100
91,이지웰페,50
92,이지웰페,96
93,이지웰페,100
94,이지웰페,100
95,이지웰페,100
96,이지웰페,100
97,이지웰페,100
98,이지웰페,100
99,이지웰페,100
