,0,1
0,코나아이,-1
1,코나아이,100
2,코나아이,100
3,코나아이,100
4,코나아이,100
5,코나아이,-1
6,코나아이,100
7,코나아이,100
8,코나아이,-1
9,코나아이,100
10,코나아이,100
11,코나아이,100
12,코나아이,100
13,코나아이,100
14,코나아이,1
15,코나아이,-1
16,코나아이,100
17,코나아이,100
18,코나아이,4
19,코나아이,4
20,코나아이,100
21,코나아이,100
22,코나아이,100
23,코나아이,98
24,코나아이,100
25,코나아이,50
26,코나아이,100
27,코나아이,100
28,코나아이,100
29,코나아이,100
30,코나아이,100
31,코나아이,100
32,코나아이,100
33,코나아이,-1
34,코나아이,100
35,코나아이,100
36,코나아이,-1
37,코나아이,7
38,코나아이,-1
39,코나아이,100
40,코나아이,25
41,코나아이,1
42,코나아이,100
43,코나아이,100
44,코나아이,99
45,코나아이,96
46,코나아이,100
47,코나아이,100
48,코나아이,96
49,코나아이,96
50,코나아이,98
51,코나아이,-1
52,코나아이,100
53,코나아이,100
54,코나아이,100
55,코나아이,100
56,코나아이,97
57,코나아이,100
58,코나아이,100
59,코나아이,100
60,코나아이,100
61,코나아이,100
62,코나아이,100
63,코나아이,100
64,코나아이,100
65,코나아이,100
66,코나아이,100
67,코나아이,100
