,0,1
0,SK,100
1,SK,94
2,SK,100
3,SK,-1
4,SK,100
5,SK,100
6,SK,100
7,SK,-1
8,SK,100
9,SK,100
10,SK,100
11,SK,100
12,SK,100
13,SK,100
14,SK,100
15,SK,25
16,SK,100
17,SK,100
18,SK,50
19,SK,100
20,SK,100
21,SK,100
22,SK,100
23,SK,100
24,SK,4
25,SK,100
26,SK,1
27,SK,98
28,SK,-1
29,SK,100
30,SK,100
31,SK,50
32,SK,100
33,SK,-1
34,SK,100
35,SK,4
36,SK,100
37,SK,-1
38,SK,-1
39,SK,-1
40,SK,100
41,SK,95
42,SK,-1
43,SK,90
44,SK,100
45,SK,100
46,SK,100
47,SK,100
48,SK,100
49,SK,-1
50,SK,98
51,SK,-1
52,SK,100
53,SK,100
54,SK,100
55,SK,98
56,SK,15
57,SK,100
58,SK,100
59,SK,100
60,SK,100
61,SK,100
62,SK,100
63,SK,100
64,SK,100
65,SK,100
66,SK,-1
67,SK,100
68,SK,100
69,SK,100
70,SK,1
71,SK,100
72,SK,82
73,SK,100
74,SK,100
75,SK,94
76,SK,100
77,SK,100
78,SK,100
79,SK,100
80,SK,-1
81,SK,100
82,SK,100
83,SK,100
84,SK,-1
85,SK,100
86,SK,100
87,SK,-1
88,SK,-1
89,SK,100
90,SK,100
91,SK,95
92,SK,100
93,SK,1
94,SK,0
95,SK,0
96,SK,-1
97,SK,-1
98,SK,1
99,SK,22
