,0,1
0,LG,100
1,LG,-1
2,LG,100
3,LG,100
4,LG,100
5,LG,100
6,LG,5
7,LG,100
8,LG,100
9,LG,100
10,LG,100
11,LG,100
12,LG,100
13,LG,100
14,LG,100
15,LG,19
16,LG,100
17,LG,100
18,LG,100
19,LG,98
20,LG,-1
21,LG,96
22,LG,100
23,LG,100
24,LG,100
25,LG,100
26,LG,100
27,LG,100
28,LG,-1
29,LG,100
30,LG,100
31,LG,100
32,LG,-1
33,LG,-1
34,LG,100
35,LG,100
36,LG,-1
37,LG,3
38,LG,100
39,LG,100
40,LG,100
41,LG,100
42,LG,100
43,LG,100
44,LG,50
45,LG,94
46,LG,78
47,LG,78
48,LG,-1
49,LG,1
50,LG,100
51,LG,-1
52,LG,-1
53,LG,-1
54,LG,100
55,LG,95
56,LG,-1
57,LG,100
58,LG,100
59,LG,-1
60,LG,-1
61,LG,-1
62,LG,50
63,LG,100
64,LG,100
65,LG,100
66,LG,98
67,LG,100
68,LG,100
69,LG,100
70,LG,-1
71,LG,50
72,LG,100
73,LG,100
74,LG,50
75,LG,100
76,LG,100
77,LG,100
78,LG,100
79,LG,100
80,LG,1
81,LG,50
82,LG,100
83,LG,1
84,LG,2
85,LG,99
86,LG,100
87,LG,100
88,LG,16
89,LG,100
90,LG,100
91,LG,100
92,LG,100
93,LG,25
94,LG,100
95,LG,100
96,LG,1
97,LG,-1
98,LG,100
99,LG,-1
