,0,1
0,로지시스,99
1,로지시스,97
2,로지시스,100
3,로지시스,50
4,로지시스,50
5,로지시스,50
6,로지시스,98
7,로지시스,100
8,로지시스,95
9,로지시스,96
10,로지시스,100
11,로지시스,99
12,로지시스,50
13,로지시스,100
14,로지시스,100
15,로지시스,98
16,로지시스,100
17,로지시스,1
18,로지시스,100
19,로지시스,100
20,로지시스,99
21,로지시스,90
22,로지시스,100
23,로지시스,100
24,로지시스,100
25,로지시스,1
26,로지시스,1
27,로지시스,11
28,로지시스,-1
29,로지시스,100
30,로지시스,100
31,로지시스,50
32,로지시스,100
33,로지시스,100
34,로지시스,100
35,로지시스,100
36,로지시스,100
