,0,1
0,LG,100
1,LG,100
2,LG,100
3,LG,100
4,LG,99
5,LG,-1
6,LG,100
7,LG,100
8,LG,100
9,LG,50
10,LG,100
11,LG,100
12,LG,-1
13,LG,100
14,LG,100
15,LG,1
16,LG,100
17,LG,-1
18,LG,-1
19,LG,-1
20,LG,100
21,LG,100
22,LG,95
23,LG,100
24,LG,100
25,LG,99
26,LG,100
27,LG,100
28,LG,15
29,LG,100
30,LG,100
31,LG,99
32,LG,100
33,LG,100
34,LG,-1
35,LG,100
36,LG,100
37,LG,100
38,LG,100
39,LG,100
40,LG,95
41,LG,100
42,LG,100
43,LG,100
44,LG,50
45,LG,-1
46,LG,100
47,LG,78
48,LG,100
49,LG,16
50,LG,1
51,LG,100
52,LG,100
53,LG,100
54,LG,2
55,LG,100
56,LG,100
57,LG,100
58,LG,100
59,LG,-1
60,LG,95
61,LG,100
62,LG,100
63,LG,83
64,LG,98
65,LG,-1
66,LG,-1
67,LG,-1
68,LG,100
69,LG,100
70,LG,50
71,LG,1
72,LG,100
73,LG,100
74,LG,100
75,LG,100
76,LG,100
77,LG,96
78,LG,-1
79,LG,100
80,LG,100
81,LG,100
82,LG,-1
83,LG,99
84,LG,76
85,LG,50
86,LG,100
87,LG,100
88,LG,100
89,LG,100
90,LG,1
91,LG,1
92,LG,100
93,LG,97
94,LG,1
95,LG,100
96,LG,100
97,LG,-1
98,LG,-1
99,LG,-1
