,0,1
0,나이스정보통신,100
1,나이스정보통신,-1
2,나이스정보통신,100
3,나이스정보통신,100
4,나이스정보통신,100
5,나이스정보통신,100
6,나이스정보통신,100
7,나이스정보통신,99
8,나이스정보통신,100
9,나이스정보통신,100
10,나이스정보통신,98
11,나이스정보통신,100
12,나이스정보통신,100
13,나이스정보통신,50
14,나이스정보통신,100
15,나이스정보통신,100
