,0,1
0,ø•∞‘¿”,100
1,ø•∞‘¿”,100
2,ø•∞‘¿”,100
3,ø•∞‘¿”,100
4,ø•∞‘¿”,100
5,ø•∞‘¿”,98
6,ø•∞‘¿”,100
7,ø•∞‘¿”,100
8,ø•∞‘¿”,100
9,ø•∞‘¿”,100
10,ø•∞‘¿”,100
11,ø•∞‘¿”,100
12,ø•∞‘¿”,100
13,ø•∞‘¿”,100
14,ø•∞‘¿”,100
15,ø•∞‘¿”,87
16,ø•∞‘¿”,100
17,ø•∞‘¿”,100
18,ø•∞‘¿”,100
19,ø•∞‘¿”,1
20,ø•∞‘¿”,100
21,ø•∞‘¿”,100
22,ø•∞‘¿”,100
23,ø•∞‘¿”,100
24,ø•∞‘¿”,13
25,ø•∞‘¿”,50
26,ø•∞‘¿”,100
27,ø•∞‘¿”,100
28,ø•∞‘¿”,100
29,ø•∞‘¿”,100
30,ø•∞‘¿”,100
31,ø•∞‘¿”,100
32,ø•∞‘¿”,100
33,ø•∞‘¿”,100
34,ø•∞‘¿”,100
35,ø•∞‘¿”,100
36,ø•∞‘¿”,100
37,ø•∞‘¿”,100
38,ø•∞‘¿”,100
39,ø•∞‘¿”,100
40,ø•∞‘¿”,-1
41,ø•∞‘¿”,100
42,ø•∞‘¿”,100
43,ø•∞‘¿”,100
44,ø•∞‘¿”,100
45,ø•∞‘¿”,100
46,ø•∞‘¿”,100
47,ø•∞‘¿”,100
48,ø•∞‘¿”,100
49,ø•∞‘¿”,100
50,ø•∞‘¿”,97
51,ø•∞‘¿”,100
52,ø•∞‘¿”,50
53,ø•∞‘¿”,100
54,ø•∞‘¿”,100
55,ø•∞‘¿”,50
56,ø•∞‘¿”,100
57,ø•∞‘¿”,100
58,ø•∞‘¿”,100
59,ø•∞‘¿”,100
60,ø•∞‘¿”,100
61,ø•∞‘¿”,100
62,ø•∞‘¿”,100
63,ø•∞‘¿”,50
64,ø•∞‘¿”,100
65,ø•∞‘¿”,100
66,ø•∞‘¿”,100
67,ø•∞‘¿”,100
68,ø•∞‘¿”,100
69,ø•∞‘¿”,100
70,ø•∞‘¿”,100
71,ø•∞‘¿”,100
72,ø•∞‘¿”,50
73,ø•∞‘¿”,100
74,ø•∞‘¿”,100
75,ø•∞‘¿”,100
76,ø•∞‘¿”,100
77,ø•∞‘¿”,-1
78,ø•∞‘¿”,100
79,ø•∞‘¿”,100
80,ø•∞‘¿”,100
81,ø•∞‘¿”,100
82,ø•∞‘¿”,100
83,ø•∞‘¿”,100
84,ø•∞‘¿”,98
