,0,1
0,엔씨소프트,100
1,엔씨소프트,98
2,엔씨소프트,100
3,엔씨소프트,100
4,엔씨소프트,19
5,엔씨소프트,100
6,엔씨소프트,100
7,엔씨소프트,1
8,엔씨소프트,1
9,엔씨소프트,100
10,엔씨소프트,8
11,엔씨소프트,1
12,엔씨소프트,98
13,엔씨소프트,1
14,엔씨소프트,100
15,엔씨소프트,100
16,엔씨소프트,100
17,엔씨소프트,100
18,엔씨소프트,100
19,엔씨소프트,91
20,엔씨소프트,91
21,엔씨소프트,91
22,엔씨소프트,5
23,엔씨소프트,5
24,엔씨소프트,100
25,엔씨소프트,100
26,엔씨소프트,19
27,엔씨소프트,100
28,엔씨소프트,79
29,엔씨소프트,100
30,엔씨소프트,1
31,엔씨소프트,84
32,엔씨소프트,10
33,엔씨소프트,10
34,엔씨소프트,100
35,엔씨소프트,100
36,엔씨소프트,100
37,엔씨소프트,1
38,엔씨소프트,100
39,엔씨소프트,-1
40,엔씨소프트,50
41,엔씨소프트,83
42,엔씨소프트,83
43,엔씨소프트,100
44,엔씨소프트,50
45,엔씨소프트,99
46,엔씨소프트,100
47,엔씨소프트,100
48,엔씨소프트,100
49,엔씨소프트,100
50,엔씨소프트,100
51,엔씨소프트,100
52,엔씨소프트,100
53,엔씨소프트,100
54,엔씨소프트,96
55,엔씨소프트,100
56,엔씨소프트,99
57,엔씨소프트,95
58,엔씨소프트,100
59,엔씨소프트,1
60,엔씨소프트,-1
61,엔씨소프트,4
62,엔씨소프트,97
63,엔씨소프트,11
64,엔씨소프트,100
65,엔씨소프트,100
66,엔씨소프트,100
67,엔씨소프트,100
68,엔씨소프트,100
69,엔씨소프트,50
70,엔씨소프트,100
71,엔씨소프트,82
72,엔씨소프트,99
73,엔씨소프트,100
74,엔씨소프트,50
75,엔씨소프트,100
76,엔씨소프트,98
77,엔씨소프트,7
78,엔씨소프트,11
79,엔씨소프트,100
80,엔씨소프트,100
81,엔씨소프트,100
82,엔씨소프트,100
83,엔씨소프트,100
84,엔씨소프트,95
85,엔씨소프트,100
86,엔씨소프트,100
87,엔씨소프트,100
88,엔씨소프트,98
89,엔씨소프트,100
90,엔씨소프트,20
91,엔씨소프트,100
92,엔씨소프트,100
93,엔씨소프트,100
94,엔씨소프트,100
95,엔씨소프트,100
96,엔씨소프트,100
97,엔씨소프트,100
98,엔씨소프트,100
99,엔씨소프트,100
