,0,1
0,朝朝神,100
1,朝朝神,1
2,朝朝神,2
3,朝朝神,1
4,朝朝神,-1
5,朝朝神,1
6,朝朝神,100
7,朝朝神,100
8,朝朝神,100
9,朝朝神,91
10,朝朝神,-1
11,朝朝神,100
12,朝朝神,100
13,朝朝神,-1
14,朝朝神,-1
15,朝朝神,100
16,朝朝神,50
17,朝朝神,96
18,朝朝神,50
19,朝朝神,100
20,朝朝神,-1
21,朝朝神,4
22,朝朝神,1
23,朝朝神,0
24,朝朝神,-1
25,朝朝神,100
26,朝朝神,100
27,朝朝神,-1
28,朝朝神,100
29,朝朝神,50
30,朝朝神,50
31,朝朝神,97
32,朝朝神,50
33,朝朝神,93
34,朝朝神,100
35,朝朝神,100
36,朝朝神,100
37,朝朝神,98
38,朝朝神,100
39,朝朝神,-1
40,朝朝神,100
41,朝朝神,-1
42,朝朝神,18
43,朝朝神,100
44,朝朝神,100
45,朝朝神,100
46,朝朝神,1
47,朝朝神,0
48,朝朝神,100
49,朝朝神,100
50,朝朝神,21
51,朝朝神,-1
52,朝朝神,-1
53,朝朝神,50
54,朝朝神,99
55,朝朝神,97
56,朝朝神,-1
57,朝朝神,1
58,朝朝神,100
59,朝朝神,95
60,朝朝神,100
61,朝朝神,50
62,朝朝神,100
63,朝朝神,100
64,朝朝神,100
65,朝朝神,100
66,朝朝神,100
67,朝朝神,100
68,朝朝神,99
69,朝朝神,100
70,朝朝神,92
71,朝朝神,100
72,朝朝神,-1
73,朝朝神,100
74,朝朝神,0
75,朝朝神,-1
76,朝朝神,-1
77,朝朝神,96
78,朝朝神,95
79,朝朝神,-1
80,朝朝神,-1
81,朝朝神,1
82,朝朝神,100
83,朝朝神,95
84,朝朝神,1
85,朝朝神,100
86,朝朝神,-1
87,朝朝神,100
88,朝朝神,83
89,朝朝神,96
90,朝朝神,100
91,朝朝神,1
92,朝朝神,100
93,朝朝神,0
94,朝朝神,97
95,朝朝神,100
96,朝朝神,100
97,朝朝神,100
98,朝朝神,0
99,朝朝神,100
