,0,1
0,SK,-1
1,SK,100
2,SK,100
3,SK,100
4,SK,98
5,SK,100
6,SK,93
7,SK,-1
8,SK,100
9,SK,19
10,SK,-1
11,SK,-1
12,SK,100
13,SK,100
14,SK,-1
15,SK,-1
16,SK,100
17,SK,100
18,SK,99
19,SK,50
20,SK,50
21,SK,84
22,SK,100
23,SK,18
24,SK,100
25,SK,-1
26,SK,100
27,SK,100
28,SK,1
29,SK,-1
30,SK,100
31,SK,50
32,SK,100
33,SK,100
34,SK,1
35,SK,2
36,SK,100
37,SK,100
38,SK,100
39,SK,100
40,SK,94
41,SK,100
42,SK,100
43,SK,100
44,SK,100
45,SK,100
46,SK,2
47,SK,90
48,SK,95
49,SK,100
50,SK,-1
51,SK,-1
52,SK,100
53,SK,-1
54,SK,100
55,SK,50
56,SK,100
57,SK,100
58,SK,100
59,SK,100
60,SK,100
61,SK,100
62,SK,100
63,SK,100
64,SK,98
65,SK,100
66,SK,100
67,SK,100
68,SK,50
69,SK,100
70,SK,100
71,SK,-1
72,SK,100
73,SK,100
74,SK,100
75,SK,100
76,SK,100
77,SK,96
78,SK,-1
79,SK,100
80,SK,-1
81,SK,-1
82,SK,2
83,SK,50
84,SK,12
85,SK,100
86,SK,90
87,SK,100
88,SK,100
89,SK,100
90,SK,97
91,SK,20
92,SK,-1
93,SK,100
94,SK,100
95,SK,92
96,SK,50
97,SK,100
98,SK,100
99,SK,-1
