,0,1
0,À¥Á¨,100
1,À¥Á¨,100
2,À¥Á¨,100
3,À¥Á¨,100
4,À¥Á¨,97
5,À¥Á¨,99
6,À¥Á¨,96
7,À¥Á¨,100
8,À¥Á¨,-1
9,À¥Á¨,100
10,À¥Á¨,50
11,À¥Á¨,100
12,À¥Á¨,3
13,À¥Á¨,100
14,À¥Á¨,100
15,À¥Á¨,2
16,À¥Á¨,50
17,À¥Á¨,50
18,À¥Á¨,50
19,À¥Á¨,100
20,À¥Á¨,100
21,À¥Á¨,1
22,À¥Á¨,100
23,À¥Á¨,98
24,À¥Á¨,100
25,À¥Á¨,85
26,À¥Á¨,100
27,À¥Á¨,-1
28,À¥Á¨,18
29,À¥Á¨,50
30,À¥Á¨,100
31,À¥Á¨,100
32,À¥Á¨,100
33,À¥Á¨,100
34,À¥Á¨,96
35,À¥Á¨,100
36,À¥Á¨,1
37,À¥Á¨,100
38,À¥Á¨,100
39,À¥Á¨,3
40,À¥Á¨,100
41,À¥Á¨,95
42,À¥Á¨,100
43,À¥Á¨,100
44,À¥Á¨,100
45,À¥Á¨,100
46,À¥Á¨,97
47,À¥Á¨,100
48,À¥Á¨,100
49,À¥Á¨,97
50,À¥Á¨,99
51,À¥Á¨,100
52,À¥Á¨,100
53,À¥Á¨,50
54,À¥Á¨,100
55,À¥Á¨,100
56,À¥Á¨,97
57,À¥Á¨,100
58,À¥Á¨,1
59,À¥Á¨,100
60,À¥Á¨,100
61,À¥Á¨,100
62,À¥Á¨,100
63,À¥Á¨,100
64,À¥Á¨,100
65,À¥Á¨,50
66,À¥Á¨,100
67,À¥Á¨,100
68,À¥Á¨,28
69,À¥Á¨,100
70,À¥Á¨,100
71,À¥Á¨,100
72,À¥Á¨,1
73,À¥Á¨,100
74,À¥Á¨,100
75,À¥Á¨,100
76,À¥Á¨,100
77,À¥Á¨,100
78,À¥Á¨,100
79,À¥Á¨,98
80,À¥Á¨,100
81,À¥Á¨,100
82,À¥Á¨,100
83,À¥Á¨,100
84,À¥Á¨,23
85,À¥Á¨,50
86,À¥Á¨,50
87,À¥Á¨,100
88,À¥Á¨,100
89,À¥Á¨,100
90,À¥Á¨,100
91,À¥Á¨,100
92,À¥Á¨,97
93,À¥Á¨,100
94,À¥Á¨,100
95,À¥Á¨,100
96,À¥Á¨,100
97,À¥Á¨,100
98,À¥Á¨,94
99,À¥Á¨,100
