,0,1
0,¾È·¦,100
1,¾È·¦,1
2,¾È·¦,50
3,¾È·¦,1
4,¾È·¦,100
5,¾È·¦,100
6,¾È·¦,0
7,¾È·¦,100
8,¾È·¦,100
9,¾È·¦,1
10,¾È·¦,50
11,¾È·¦,1
12,¾È·¦,100
13,¾È·¦,100
14,¾È·¦,100
15,¾È·¦,100
16,¾È·¦,76
17,¾È·¦,50
18,¾È·¦,100
19,¾È·¦,98
20,¾È·¦,100
21,¾È·¦,97
22,¾È·¦,100
23,¾È·¦,100
24,¾È·¦,100
25,¾È·¦,96
26,¾È·¦,100
27,¾È·¦,100
28,¾È·¦,92
29,¾È·¦,100
30,¾È·¦,2
31,¾È·¦,100
32,¾È·¦,100
33,¾È·¦,100
34,¾È·¦,100
35,¾È·¦,100
36,¾È·¦,9
37,¾È·¦,100
38,¾È·¦,100
39,¾È·¦,100
40,¾È·¦,100
41,¾È·¦,100
42,¾È·¦,100
43,¾È·¦,100
44,¾È·¦,100
45,¾È·¦,19
46,¾È·¦,1
47,¾È·¦,100
48,¾È·¦,92
49,¾È·¦,100
50,¾È·¦,100
51,¾È·¦,3
52,¾È·¦,100
53,¾È·¦,-1
54,¾È·¦,100
55,¾È·¦,100
56,¾È·¦,87
57,¾È·¦,100
58,¾È·¦,100
59,¾È·¦,100
60,¾È·¦,100
61,¾È·¦,100
62,¾È·¦,97
63,¾È·¦,100
64,¾È·¦,100
65,¾È·¦,100
66,¾È·¦,100
67,¾È·¦,95
68,¾È·¦,100
69,¾È·¦,100
70,¾È·¦,100
71,¾È·¦,100
72,¾È·¦,100
73,¾È·¦,100
74,¾È·¦,100
75,¾È·¦,100
76,¾È·¦,100
77,¾È·¦,100
78,¾È·¦,100
79,¾È·¦,100
80,¾È·¦,100
81,¾È·¦,100
82,¾È·¦,100
83,¾È·¦,-1
84,¾È·¦,100
85,¾È·¦,99
86,¾È·¦,-1
87,¾È·¦,100
88,¾È·¦,100
89,¾È·¦,100
90,¾È·¦,-1
91,¾È·¦,100
