,0,1
0,朝朝神,100
1,朝朝神,100
2,朝朝神,21
3,朝朝神,85
4,朝朝神,100
5,朝朝神,19
6,朝朝神,100
7,朝朝神,1
8,朝朝神,1
9,朝朝神,0
10,朝朝神,100
11,朝朝神,4
12,朝朝神,100
13,朝朝神,95
14,朝朝神,-1
15,朝朝神,99
16,朝朝神,100
17,朝朝神,100
18,朝朝神,-1
19,朝朝神,100
20,朝朝神,100
21,朝朝神,-1
22,朝朝神,100
23,朝朝神,2
24,朝朝神,100
25,朝朝神,-1
26,朝朝神,-1
27,朝朝神,94
28,朝朝神,100
29,朝朝神,16
30,朝朝神,95
31,朝朝神,95
32,朝朝神,100
33,朝朝神,14
34,朝朝神,95
35,朝朝神,100
36,朝朝神,100
37,朝朝神,91
38,朝朝神,100
39,朝朝神,100
40,朝朝神,100
41,朝朝神,99
42,朝朝神,9
43,朝朝神,100
44,朝朝神,3
45,朝朝神,-1
46,朝朝神,100
47,朝朝神,-1
48,朝朝神,-1
49,朝朝神,100
50,朝朝神,100
51,朝朝神,-1
52,朝朝神,100
53,朝朝神,100
54,朝朝神,-1
55,朝朝神,100
56,朝朝神,78
57,朝朝神,50
58,朝朝神,100
59,朝朝神,76
60,朝朝神,100
61,朝朝神,100
62,朝朝神,-1
63,朝朝神,100
64,朝朝神,98
65,朝朝神,1
66,朝朝神,1
67,朝朝神,100
68,朝朝神,100
69,朝朝神,1
70,朝朝神,100
71,朝朝神,-1
72,朝朝神,100
73,朝朝神,100
74,朝朝神,100
75,朝朝神,100
76,朝朝神,95
77,朝朝神,100
78,朝朝神,1
79,朝朝神,100
80,朝朝神,-1
81,朝朝神,100
82,朝朝神,94
83,朝朝神,100
84,朝朝神,2
85,朝朝神,100
86,朝朝神,100
87,朝朝神,100
88,朝朝神,99
89,朝朝神,100
90,朝朝神,100
91,朝朝神,100
92,朝朝神,50
93,朝朝神,100
94,朝朝神,100
95,朝朝神,100
96,朝朝神,-1
97,朝朝神,-1
98,朝朝神,100
99,朝朝神,100
