,0,1
0,¡∂¿Ã∏∆Ω∫,-1
1,¡∂¿Ã∏∆Ω∫,95
2,¡∂¿Ã∏∆Ω∫,100
3,¡∂¿Ã∏∆Ω∫,100
4,¡∂¿Ã∏∆Ω∫,100
5,¡∂¿Ã∏∆Ω∫,100
6,¡∂¿Ã∏∆Ω∫,99
7,¡∂¿Ã∏∆Ω∫,100
8,¡∂¿Ã∏∆Ω∫,98
9,¡∂¿Ã∏∆Ω∫,92
10,¡∂¿Ã∏∆Ω∫,96
11,¡∂¿Ã∏∆Ω∫,50
12,¡∂¿Ã∏∆Ω∫,100
13,¡∂¿Ã∏∆Ω∫,100
14,¡∂¿Ã∏∆Ω∫,1
15,¡∂¿Ã∏∆Ω∫,1
16,¡∂¿Ã∏∆Ω∫,100
17,¡∂¿Ã∏∆Ω∫,93
18,¡∂¿Ã∏∆Ω∫,83
19,¡∂¿Ã∏∆Ω∫,1
20,¡∂¿Ã∏∆Ω∫,1
21,¡∂¿Ã∏∆Ω∫,50
22,¡∂¿Ã∏∆Ω∫,1
23,¡∂¿Ã∏∆Ω∫,1
24,¡∂¿Ã∏∆Ω∫,4
25,¡∂¿Ã∏∆Ω∫,99
26,¡∂¿Ã∏∆Ω∫,50
27,¡∂¿Ã∏∆Ω∫,100
28,¡∂¿Ã∏∆Ω∫,98
29,¡∂¿Ã∏∆Ω∫,1
30,¡∂¿Ã∏∆Ω∫,93
31,¡∂¿Ã∏∆Ω∫,100
32,¡∂¿Ã∏∆Ω∫,13
33,¡∂¿Ã∏∆Ω∫,100
34,¡∂¿Ã∏∆Ω∫,1
35,¡∂¿Ã∏∆Ω∫,1
36,¡∂¿Ã∏∆Ω∫,1
37,¡∂¿Ã∏∆Ω∫,20
38,¡∂¿Ã∏∆Ω∫,50
39,¡∂¿Ã∏∆Ω∫,50
40,¡∂¿Ã∏∆Ω∫,100
41,¡∂¿Ã∏∆Ω∫,100
42,¡∂¿Ã∏∆Ω∫,96
43,¡∂¿Ã∏∆Ω∫,50
44,¡∂¿Ã∏∆Ω∫,100
45,¡∂¿Ã∏∆Ω∫,100
46,¡∂¿Ã∏∆Ω∫,11
47,¡∂¿Ã∏∆Ω∫,1
48,¡∂¿Ã∏∆Ω∫,1
49,¡∂¿Ã∏∆Ω∫,1
50,¡∂¿Ã∏∆Ω∫,1
51,¡∂¿Ã∏∆Ω∫,3
52,¡∂¿Ã∏∆Ω∫,99
53,¡∂¿Ã∏∆Ω∫,99
54,¡∂¿Ã∏∆Ω∫,100
55,¡∂¿Ã∏∆Ω∫,1
56,¡∂¿Ã∏∆Ω∫,6
57,¡∂¿Ã∏∆Ω∫,50
58,¡∂¿Ã∏∆Ω∫,94
59,¡∂¿Ã∏∆Ω∫,50
60,¡∂¿Ã∏∆Ω∫,50
61,¡∂¿Ã∏∆Ω∫,100
62,¡∂¿Ã∏∆Ω∫,50
63,¡∂¿Ã∏∆Ω∫,99
64,¡∂¿Ã∏∆Ω∫,-1
65,¡∂¿Ã∏∆Ω∫,100
66,¡∂¿Ã∏∆Ω∫,100
67,¡∂¿Ã∏∆Ω∫,-1
68,¡∂¿Ã∏∆Ω∫,100
69,¡∂¿Ã∏∆Ω∫,50
70,¡∂¿Ã∏∆Ω∫,100
71,¡∂¿Ã∏∆Ω∫,50
72,¡∂¿Ã∏∆Ω∫,-1
