,0
0,http://www.hankyung.com/news/app/newsview.php?aid=201406169219u
1,http://www.asiatoday.co.kr/view.php?key=20140611010006414
2,http://www.hankyung.com/news/app/newsview.php?aid=2014061162216
3,http://www.segyefn.com/articles/article.asp?aid=20140609024254&cid=0503010000000?OutUrl=naver
4,http://news.mk.co.kr/news_forward.php?domain=news&no=871970&year=2014
5,http://www.hankyung.com/news/app/newsview.php?aid=2014060962726
6,http://www.hankyung.com/news/app/newsview.php?aid=2014060620831
7,http://www.hankyung.com/news/app/newsview.php?aid=2014060205776
8,http://www.hankyung.com/news/app/newsview.php?aid=201405298896u
9,http://www.hankyung.com/news/app/newsview.php?aid=2014042512236
10,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0002487005
11,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0002479634
12,http://www.hankyung.com/news/app/newsview.php?aid=2014030714626
13,http://www.hankyung.com/news/app/newsview.php?aid=2014020611446
14,http://www.hankyung.com/news/app/newsview.php?aid=2013123198546
15,http://news.kukinews.com/article/view.asp?page=1&gCode=soc&arcid=0007804892&cp=nv
16,http://www.hankyung.com/news/app/newsview.php?aid=2013111224396
17,http://www.hankyung.com/news/app/newsview.php?aid=2013102488046
18,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0002404592
19,http://www.hankyung.com/news/app/newsview.php?aid=2013100145186
