,0
0,http://game.mk.co.kr/main/gamenews_detail.php?NO=201500004485
1,http://game.mk.co.kr/main/gamenews_detail.php?NO=201500003072
2,http://game.mk.co.kr/main/gamenews_detail.php?NO=201401577200
3,http://game.mk.co.kr/main/gamenews_detail.php?NO=201401567933
4,http://game.mk.co.kr/main/gamenews_detail.php?NO=201401563678
5,http://biz.heraldcorp.com/view.php?ud=20141224000611
6,http://game.mk.co.kr/main/gamenews_detail.php?NO=201401562574
7,http://game.mk.co.kr/main/gamenews_detail.php?NO=201401560301
8,http://www.hankyung.com/news/app/newsview.php?aid=201412230940v
9,http://biz.heraldcorp.com/view.php?ud=20141223000693
10,http://game.mk.co.kr/main/gamenews_detail.php?NO=201401558129
11,http://game.mk.co.kr/main/gamenews_detail.php?NO=201401555966
12,http://biz.heraldcorp.com/view.php?ud=20141222000907
13,http://www.hankyung.com/news/app/newsview.php?aid=201412226637v
14,http://game.mk.co.kr/main/gamenews_detail.php?NO=201401554214
15,http://game.donga.com/77586/
16,http://www.hankyung.com/news/app/newsview.php?aid=201412199438v
17,http://game.mk.co.kr/main/gamenews_detail.php?NO=201401543703
18,http://game.mk.co.kr/main/gamenews_detail.php?NO=201401542230
19,http://game.mk.co.kr/main/gamenews_detail.php?NO=201401538723
20,http://game.mk.co.kr/main/gamenews_detail.php?NO=201401529563
21,http://www.hankyung.com/news/app/newsview.php?aid=2014121537986
22,http://game.mk.co.kr/main/gamenews_detail.php?NO=201401523076
23,http://game.mk.co.kr/main/gamenews_detail.php?NO=201401521072
24,http://www.hankyung.com/news/app/newsview.php?aid=2014121135446
25,http://www.asiatoday.co.kr/view.php?key=20141211010007084
26,http://game.mk.co.kr/main/gamenews_detail.php?NO=201401517825
27,http://biz.heraldcorp.com/view.php?ud=20141211000742
28,http://game.donga.com/77394/
29,http://www.hankyung.com/news/app/newsview.php?aid=201412112234v
30,http://game.mk.co.kr/main/gamenews_detail.php?NO=201401517008
31,http://game.donga.com/77355/
32,http://www.asiatoday.co.kr/view.php?key=20141209010005098
33,http://biz.heraldcorp.com/view.php?ud=20141209000662
34,http://www.hankyung.com/news/app/newsview.php?aid=201412093991v
35,http://game.mk.co.kr/main/gamenews_detail.php?NO=201401508467
36,http://game.mk.co.kr/main/gamenews_detail.php?NO=201401508135
37,http://game.mk.co.kr/main/gamenews_detail.php?NO=201401505806
38,http://game.mk.co.kr/main/gamenews_detail.php?NO=201401498433
39,http://www.hankyung.com/news/app/newsview.php?aid=201412041260v
40,http://game.mk.co.kr/main/gamenews_detail.php?NO=201401490451
41,http://game.mk.co.kr/main/gamenews_detail.php?NO=201401488362
42,http://game.mk.co.kr/main/gamenews_detail.php?NO=201401486741
43,http://biz.heraldcorp.com/view.php?ud=20141202001094
44,http://game.mk.co.kr/main/gamenews_detail.php?NO=201401486029
45,http://www.hankyung.com/news/app/newsview.php?aid=201412023147v
46,http://game.donga.com/77206/
47,http://game.mk.co.kr/main/gamenews_detail.php?NO=201401481484
48,http://www.hankyung.com/news/app/newsview.php?aid=201411284039v
49,http://game.donga.com/77142/
50,http://game.mk.co.kr/main/gamenews_detail.php?NO=201401474235
51,http://game.mk.co.kr/main/gamenews_detail.php?NO=201401474238
52,http://www.asiatoday.co.kr/view.php?key=20141128010017799
53,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=011&aid=0002606152
54,http://game.donga.com/77132/
55,http://www.asiatoday.co.kr/view.php?key=20141120010013036
56,http://game.donga.com/76840/
57,http://sbscnbc.sbs.co.kr/read.jsp?pmArticleId=10000701818
58,http://game.mk.co.kr/main/gamenews_detail.php?NO=201401433229
59,http://www.hankyung.com/news/app/newsview.php?aid=2014111733356
60,http://www.hankyung.com/news/app/newsview.php?aid=201411173048v
61,http://biz.heraldcorp.com/view.php?ud=20141117000720
62,http://game.mk.co.kr/main/gamenews_detail.php?NO=201401431693
63,http://game.mk.co.kr/main/gamenews_detail.php?NO=201401415606
64,http://game.mk.co.kr/main/gamenews_detail.php?NO=201401408025
65,http://game.mk.co.kr/main/gamenews_detail.php?NO=201401397201
66,http://game.donga.com/76585/
67,http://www.hankyung.com/news/app/newsview.php?aid=201411069769v
68,http://game.mk.co.kr/main/gamenews_detail.php?NO=201401394233
69,http://game.mk.co.kr/main/gamenews_detail.php?NO=201401385951
70,http://game.donga.com/76349/
71,http://biz.heraldcorp.com/view.php?ud=20141028000662
72,http://www.hankyung.com/news/app/newsview.php?aid=201410289084v
73,http://game.mk.co.kr/main/gamenews_detail.php?NO=201401361555
74,http://www.asiatoday.co.kr/view.php?key=20141028010017212
75,http://game.mk.co.kr/main/gamenews_detail.php?NO=201401354556
76,http://www.hankyung.com/news/app/newsview.php?aid=201410249042v
77,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=011&aid=0002589152
78,http://game.mk.co.kr/main/gamenews_detail.php?NO=201401338033
79,http://game.mk.co.kr/main/gamenews_detail.php?NO=201401331421
80,http://game.mk.co.kr/main/gamenews_detail.php?NO=201401322957
81,http://game.mk.co.kr/main/gamenews_detail.php?NO=201401314105
82,http://game.mk.co.kr/main/gamenews_detail.php?NO=201401299099
