,0
0,http://game.mk.co.kr/main/gamenews_detail.php?NO=201600887992
1,http://news.donga.com/3/all/20161223/82006753/1
2,http://game.mk.co.kr/main/gamenews_detail.php?NO=201600819184
3,http://game.mk.co.kr/main/gamenews_detail.php?NO=201600815170
4,http://game.mk.co.kr/main/gamenews_detail.php?NO=201600794636
5,http://game.mk.co.kr/main/gamenews_detail.php?NO=201600791652
6,http://news.donga.com/3/all/20161114/81319403/1
7,http://www.hankyung.com/news/app/newsview.php?aid=201611121630v
8,http://game.mk.co.kr/main/gamenews_detail.php?NO=201600787751
9,http://news.donga.com/3/all/20161111/81283353/1
10,http://www.asiatoday.co.kr/view.php?key=20161111010007541
11,http://game.mk.co.kr/main/gamenews_detail.php?NO=201600768862
12,http://www.sedaily.com/NewsView/1L3TSAUQ33
13,http://news.donga.com/3/all/20161006/80661250/1
14,http://game.mk.co.kr/main/gamenews_detail.php?NO=201600700196
15,http://www.hankyung.com/news/app/newsview.php?aid=201610047408v
16,http://game.mk.co.kr/main/gamenews_detail.php?NO=201600692893
17,http://www.hankyung.com/news/app/newsview.php?aid=201610034035v
18,http://game.mk.co.kr/main/gamenews_detail.php?NO=201600686354
19,http://game.mk.co.kr/main/gamenews_detail.php?NO=201600684946
20,http://game.mk.co.kr/main/gamenews_detail.php?NO=201600602523
21,http://www.sedaily.com/NewsView/1L09KXQFGQ
22,http://stock.hankyung.com/news/app/newsview.php?aid=2016082464286
23,http://news.heraldcorp.com/view.php?ud=20160823000992
24,http://www.sedaily.com/NewsView/1L095C7J0J
25,http://game.mk.co.kr/main/gamenews_detail.php?NO=201600598544
26,http://news.donga.com/3/all/20160823/79927767/1
27,http://news.mk.co.kr/newsRead.php?no=595594&year=2016
28,http://game.mk.co.kr/main/gamenews_detail.php?NO=201600586917
29,http://news.mk.co.kr/newsRead.php?no=573919&year=2016
30,http://news.donga.com/3/all/20160811/79695373/1
31,http://game.mk.co.kr/main/gamenews_detail.php?NO=201600572206
32,http://news.heraldcorp.com/view.php?ud=20160811000300
33,http://game.mk.co.kr/main/gamenews_detail.php?NO=201600565181
34,http://game.mk.co.kr/main/gamenews_detail.php?NO=201600534452
35,http://news.heraldcorp.com/view.php?ud=20160726000581
36,http://www.asiatoday.co.kr/view.php?key=20160726010012161
37,http://game.mk.co.kr/main/gamenews_detail.php?NO=201600522127
38,http://news.heraldcorp.com/view.php?ud=20160720000976
39,http://game.mk.co.kr/main/gamenews_detail.php?NO=201600514185
40,http://news.heraldcorp.com/view.php?ud=20160718000408
41,http://www.sedaily.com/NewsView/1KYV2829CW
