,0
0,http://game.donga.com/71672/
1,http://www.hankyung.com/news/app/newsview.php?aid=201401293323g
2,http://game.mk.co.kr/main/gamenews_detail.php?NO=201400152970
3,http://game.mk.co.kr/main/gamenews_detail.php?NO=201400152344
4,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0002459547
5,http://www.hankyung.com/news/app/newsview.php?aid=201401289274v
6,http://game.mk.co.kr/main/gamenews_detail.php?NO=201400146528
7,http://game.donga.com/71610/
8,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0002458923
9,http://game.mk.co.kr/main/gamenews_detail.php?NO=201400140156
10,http://game.mk.co.kr/main/gamenews_detail.php?NO=201400128936
11,http://www.hankyung.com/news/app/newsview.php?aid=201401249737v
12,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0002457230
13,http://www.asiatoday.co.kr/news/view.asp?seq=929566
14,http://www.asiatoday.co.kr/news/view.asp?seq=929556
15,http://game.mk.co.kr/main/gamenews_detail.php?NO=201400123807
16,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0002455917
17,http://game.mk.co.kr/main/gamenews_detail.php?NO=201400101678
18,http://game.donga.com/71489/
19,http://www.hankyung.com/news/app/newsview.php?aid=201401204478g
20,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=011&aid=0002454691
21,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0002454590
22,http://www.hankyung.com/news/app/newsview.php?aid=201401178510g
23,http://game.mk.co.kr/main/gamenews_detail.php?NO=201400087485
24,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0002453682
25,http://game.mk.co.kr/main/gamenews_detail.php?NO=201400074104
26,http://www.hankyung.com/news/app/newsview.php?aid=2014011481131
27,http://www.khan.co.kr/kh_news/art_view.html?artid=201401141714101&code=930507
28,http://game.donga.com/71404/
29,http://game.mk.co.kr/main/gamenews_detail.php?NO=201400068949
30,http://www.hankyung.com/news/app/newsview.php?aid=201401146141v
31,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0002451861
32,http://game.mk.co.kr/main/gamenews_detail.php?NO=201400065691
33,http://sbscnbc.sbs.co.kr/read.jsp?pmArticleId=10000625248
34,http://game.donga.com/71390/
35,http://www.hankyung.com/news/app/newsview.php?aid=201401133725v
36,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0002451538
37,http://sbscnbc.sbs.co.kr/read.jsp?pmArticleId=10000624786
38,http://game.mk.co.kr/main/gamenews_detail.php?NO=201400054582
39,http://game.mk.co.kr/main/gamenews_detail.php?NO=201400054570
40,http://game.donga.com/71361/
41,http://www.khan.co.kr/kh_news/art_view.html?artid=201401101240191&code=930507
42,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0002450466
43,http://www.hankyung.com/news/app/newsview.php?aid=201401080454g
44,http://game.mk.co.kr/main/gamenews_detail.php?NO=201400037534
45,http://www.asiatoday.co.kr/news/view.asp?seq=920942
46,http://www.hankyung.com/news/app/newsview.php?aid=201401062496g
47,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0002447348
48,http://game.mk.co.kr/main/gamenews_detail.php?NO=201400006163
49,http://www.hankyung.com/news/app/newsview.php?aid=201312307281v
50,http://game.mk.co.kr/main/gamenews_detail.php?NO=201301365927
51,http://sbscnbc.sbs.co.kr/read.jsp?pmArticleId=10000622218
52,http://game.mk.co.kr/main/gamenews_detail.php?NO=201301364182
53,http://game.mk.co.kr/main/gamenews_detail.php?NO=201301363933
54,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0002445223
55,http://game.mk.co.kr/main/gamenews_detail.php?NO=201301351272
56,http://game.donga.com/71165/
57,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0002444228
58,http://game.mk.co.kr/main/gamenews_detail.php?NO=201301340285
59,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0002442815
