,0
0,http://news.heraldcorp.com/view.php?ud=20161128000819
1,http://news.donga.com/3/all/20161124/81504508/1
2,http://game.mk.co.kr/main/gamenews_detail.php?NO=201600815164
3,http://news.donga.com/3/all/20161123/81488005/1
4,http://www.hankyung.com/news/app/newsview.php?aid=201611230361v
5,http://stock.hankyung.com/news/app/newsview.php?aid=2016102829876
6,http://news.donga.com/3/all/20161011/80738888/1
7,http://www.sedaily.com/NewsView/1L1I6BJP4L
8,http://www.hankyung.com/news/app/newsview.php?aid=201608153989v
9,http://www.m-i.kr/news/articleView.html?idxno=245800
10,http://www.asiatoday.co.kr/view.php?key=20160809001726054
11,http://www.asiatoday.co.kr/view.php?key=20160730001757284
12,http://www.hankyung.com/news/app/newsview.php?aid=201607289899v
13,http://news.donga.com/3/all/20160725/79398620/1
14,http://game.mk.co.kr/main/gamenews_detail.php?NO=201600532116
15,http://www.hankyung.com/news/app/newsview.php?aid=201607251780v
16,http://www.hankyung.com/news/app/newsview.php?aid=201606294407v
17,http://game.mk.co.kr/main/gamenews_detail.php?NO=201600377729
18,http://www.hankyung.com/news/app/newsview.php?aid=201605251868v
