,0
0,http://www.m-i.kr/news/articleView.html?idxno=276687
1,http://www.m-i.kr/news/articleView.html?idxno=275366
2,http://news.mk.co.kr/newsRead.php?no=857937&year=2016
3,http://stock.hankyung.com/news/app/newsview.php?aid=2016121267666
4,http://game.mk.co.kr/main/gamenews_detail.php?NO=201600844806
5,http://www.m-i.kr/news/articleView.html?idxno=273740
6,http://game.mk.co.kr/main/gamenews_detail.php?NO=201600834190
7,http://www.m-i.kr/news/articleView.html?idxno=272653
8,http://www.m-i.kr/news/articleView.html?idxno=272632
9,http://www.asiatoday.co.kr/view.php?key=20161125010017383
10,http://www.m-i.kr/news/articleView.html?idxno=270227
11,http://game.mk.co.kr/main/gamenews_detail.php?NO=201600794362
12,http://www.m-i.kr/news/articleView.html?idxno=268243
13,http://www.m-i.kr/news/articleView.html?idxno=267439
14,http://www.sedaily.com/NewsView/1L3WYTF0JE
15,http://mbnmoney.mbn.co.kr/news/view?news_no=MM1002617268
16,http://www.asiatoday.co.kr/view.php?key=20161109010005591
17,http://stock.hankyung.com/news/app/newsview.php?aid=2016110921536
18,http://www.asiatoday.co.kr/view.php?key=20161108010005330
19,http://www.sedaily.com/NewsView/1L3W3FREHE
20,http://www.asiatoday.co.kr/view.php?key=20161108010005199
21,http://game.mk.co.kr/main/gamenews_detail.php?NO=201600777596
22,http://news.heraldcorp.com/view.php?ud=20161108000438
23,http://news.donga.com/3/all/20161108/81220488/1
24,http://www.sedaily.com/NewsView/1L3W29NOSY
25,http://game.mk.co.kr/main/gamenews_detail.php?NO=201600777121
26,http://news.heraldcorp.com/view.php?ud=20161108000186
27,http://www.m-i.kr/news/articleView.html?idxno=266512
28,http://www.asiatoday.co.kr/view.php?key=20161108010004741
29,http://stock.hankyung.com/news/app/newsview.php?aid=2016110891056
30,http://news.heraldcorp.com/view.php?ud=20161108000088
31,http://www.m-i.kr/news/articleView.html?idxno=266236
32,http://www.asiatoday.co.kr/view.php?key=20161107010004015
33,http://www.hankyung.com/news/app/newsview.php?aid=201611013646v
34,http://www.asiatoday.co.kr/view.php?key=20161031010018629
35,http://www.m-i.kr/news/articleView.html?idxno=264317
36,http://www.asiatoday.co.kr/view.php?key=20161026010016120
37,http://www.m-i.kr/news/articleView.html?idxno=259924
