,0
0,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0002446747
1,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0002446688
2,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0002442261
3,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0002438621
4,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0002426584
5,http://it.donga.com/16541/
6,http://news.mk.co.kr/news_forward.php?domain=news&no=1147450&year=2013
7,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0002424955
8,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0002391428
9,http://news.mk.co.kr/news_forward.php?domain=news&no=795376&year=2013
10,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0002377890
11,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0002369329
12,http://www.hankyung.com/news/app/newsview.php?aid=2013071607666
13,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0002362872
14,http://www.hankyung.com/news/app/newsview.php?aid=2013071232696
15,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0002352342
16,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0002342945
17,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0002340490
18,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0002339528
19,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0002339316
20,http://it.donga.com/14311/
21,http://www.hankyung.com/news/app/newsview.php?aid=2013042399976
22,http://news.mk.co.kr/news_forward.php?domain=news&no=278569&year=2013
23,http://www.segyefn.com/articles/article.asp?aid=20130405000293&cid=0503010000000&OutUrl=naver
