,0
0,http://game.donga.com/71193/
1,http://game.mk.co.kr/main/gamenews_detail.php?NO=201301340276
2,http://www.hankyung.com/news/app/newsview.php?aid=2013122034716
3,http://game.mk.co.kr/main/gamenews_detail.php?NO=201301312296
4,http://game.mk.co.kr/main/gamenews_detail.php?NO=201301299043
5,http://game.donga.com/70973/
6,http://game.mk.co.kr/main/gamenews_detail.php?NO=201301287278
7,http://www.hankyung.com/news/app/newsview.php?aid=201312115508v
8,http://game.donga.com/70882/
9,http://game.mk.co.kr/main/gamenews_detail.php?NO=201301267737
10,http://game.mk.co.kr/main/gamenews_detail.php?NO=201301206617
11,http://game.mk.co.kr/main/gamenews_detail.php?NO=201301170421
12,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0002426432
13,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0002426078
14,http://game.mk.co.kr/main/gamenews_detail.php?NO=201301133785
15,http://www.hankyung.com/news/app/newsview.php?aid=201311138187v
16,http://game.donga.com/70405/
17,http://game.mk.co.kr/main/gamenews_detail.php?NO=201301123068
18,http://game.mk.co.kr/main/gamenews_detail.php?NO=201301120150
19,http://www.hankyung.com/news/app/newsview.php?aid=201311070331v
20,http://game.mk.co.kr/main/gamenews_detail.php?NO=201301097218
21,http://game.donga.com/70304/
22,http://game.mk.co.kr/main/gamenews_detail.php?NO=201301093182
23,http://game.mk.co.kr/main/gamenews_detail.php?NO=201301064417
24,http://game.donga.com/70187/
25,http://game.donga.com/70182/
26,http://game.mk.co.kr/main/gamenews_detail.php?NO=201301053606
27,http://game.mk.co.kr/main/gamenews_detail.php?NO=201301036656
28,http://game.donga.com/70109/
29,http://game.mk.co.kr/main/gamenews_detail.php?NO=201301035514
30,http://game.mk.co.kr/main/gamenews_detail.php?NO=201301025256
31,http://game.mk.co.kr/main/gamenews_detail.php?NO=201301023792
32,http://game.mk.co.kr/main/gamenews_detail.php?NO=201301020131
33,http://game.mk.co.kr/main/gamenews_detail.php?NO=201301015546
34,http://game.mk.co.kr/main/gamenews_detail.php?NO=201301002004
35,http://www.seoul.co.kr/news/newsView.php?id=20131018500016
36,http://news.donga.com/3/all/20131017/58289873/1
37,http://www.khan.co.kr/kh_news/art_view.html?artid=201310171819311&code=930507
38,http://kizmom.hankyung.com/news/apps/news.sub_view?popup=0&nid=03&c1=03&c2=00&c3=00&nkey=201310171115481
39,http://biz.heraldcorp.com/view.php?ud=20131017000310
40,http://game.mk.co.kr/main/gamenews_detail.php?NO=201300991015
41,http://www.hankyung.com/news/app/newsview.php?aid=201310165359v
42,http://game.donga.com/69955/
43,http://news.donga.com/3/all/20131015/58229560/1
44,http://www.khan.co.kr/kh_news/art_view.html?artid=201310151335231&code=930507
45,http://game.donga.com/69917/
46,http://game.donga.com/69913/
47,http://game.mk.co.kr/main/gamenews_detail.php?NO=201300980239
48,http://game.mk.co.kr/main/gamenews_detail.php?NO=201300979870
49,http://game.mk.co.kr/main/gamenews_detail.php?NO=201300966618
50,http://game.mk.co.kr/main/gamenews_detail.php?NO=201300964396
51,http://game.donga.com/69866/
52,http://game.mk.co.kr/main/gamenews_detail.php?NO=201300963127
53,http://www.hankyung.com/news/app/newsview.php?aid=201310109027v
54,http://www.hankyung.com/news/app/newsview.php?aid=201310083274v
