,0
0,http://sbscnbc.sbs.co.kr/read.jsp?pmArticleId=10000710224
1,http://game.mk.co.kr/main/gamenews_detail.php?NO=201401554216
2,http://game.mk.co.kr/main/gamenews_detail.php?NO=201401543697
3,http://game.mk.co.kr/main/gamenews_detail.php?NO=201401542141
4,http://game.mk.co.kr/main/gamenews_detail.php?NO=201401517044
5,http://game.mk.co.kr/main/gamenews_detail.php?NO=201401514297
6,http://www.hankyung.com/news/app/newsview.php?aid=2014121089376
7,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0002611578
8,http://game.mk.co.kr/main/gamenews_detail.php?NO=201401512549
9,http://game.mk.co.kr/main/gamenews_detail.php?NO=201401479868
10,http://game.mk.co.kr/main/gamenews_detail.php?NO=201401471024
11,http://game.mk.co.kr/main/gamenews_detail.php?NO=201401464966
12,http://game.mk.co.kr/main/gamenews_detail.php?NO=201401463099
13,http://www.hankyung.com/news/app/newsview.php?aid=2014112593266
14,http://game.mk.co.kr/main/gamenews_detail.php?NO=201401450824
15,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0002599451
16,http://www.hankyung.com/news/app/newsview.php?aid=201411146236v
17,http://game.donga.com/76792/
18,http://game.mk.co.kr/main/gamenews_detail.php?NO=201401424073
19,http://news.mk.co.kr/news_forward.php?domain=news&no=1423877&year=2014
20,http://biz.heraldcorp.com/view.php?ud=20141114000236
21,http://www.hankyung.com/news/app/newsview.php?aid=2014111455296
22,http://game.mk.co.kr/main/gamenews_detail.php?NO=201401354307
23,http://game.mk.co.kr/main/gamenews_detail.php?NO=201401337959
24,http://game.mk.co.kr/main/gamenews_detail.php?NO=201401324793
25,http://game.mk.co.kr/main/gamenews_detail.php?NO=201401278984
26,http://www.hankyung.com/news/app/newsview.php?aid=201410034111v
27,http://biz.heraldcorp.com/view.php?ud=20141002001015
28,http://game.donga.com/75379/
29,http://game.mk.co.kr/main/gamenews_detail.php?NO=201401094017
30,http://news.mk.co.kr/news_forward.php?domain=news&no=1093094&year=2014
31,http://www.hankyung.com/news/app/newsview.php?aid=201408132100v
32,http://www.asiatoday.co.kr/view.php?key=20140813010006542
33,http://biz.heraldcorp.com/view.php?ud=20140813000519
34,http://biz.heraldcorp.com/view.php?ud=20140813000384
35,http://www.hankyung.com/news/app/newsview.php?aid=2014081310276
36,http://biz.heraldcorp.com/view.php?ud=20140813000240
37,http://news.mk.co.kr/news_forward.php?domain=news&no=947036&year=2014
38,http://game.mk.co.kr/main/gamenews_detail.php?NO=201400928565
39,http://game.mk.co.kr/main/gamenews_detail.php?NO=201400918308
40,http://game.mk.co.kr/main/gamenews_detail.php?NO=201400916541
41,http://www.hankyung.com/news/app/newsview.php?aid=2014062055846
42,http://game.mk.co.kr/main/gamenews_detail.php?NO=201400896249
43,http://game.mk.co.kr/main/gamenews_detail.php?NO=201400875177
44,http://www.hankyung.com/news/app/newsview.php?aid=2014061021596
45,http://game.mk.co.kr/main/gamenews_detail.php?NO=201400870953
46,http://game.mk.co.kr/main/gamenews_detail.php?NO=201400869266
47,http://game.mk.co.kr/main/gamenews_detail.php?NO=201400860206
48,http://game.mk.co.kr/main/gamenews_detail.php?NO=201400854297
49,http://game.mk.co.kr/main/gamenews_detail.php?NO=201400852598
50,http://game.mk.co.kr/main/gamenews_detail.php?NO=201400850299
51,http://game.mk.co.kr/main/gamenews_detail.php?NO=201400848727
52,http://game.mk.co.kr/main/gamenews_detail.php?NO=201400833842
53,http://news.mk.co.kr/news_forward.php?domain=news&no=823984&year=2014
54,http://www.hankyung.com/news/app/newsview.php?aid=201405095980v
55,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0002509790
56,http://www.hankyung.com/news/app/newsview.php?aid=2014050951296
57,http://www.hankyung.com/news/app/newsview.php?aid=2014050950136
58,http://news.mk.co.kr/news_forward.php?domain=news&no=708653&year=2014
59,http://www.hankyung.com/news/app/newsview.php?aid=2014042878656
60,http://game.mk.co.kr/main/gamenews_detail.php?NO=201400636348
61,http://www.hankyung.com/news/app/newsview.php?aid=201404183835u
62,http://game.mk.co.kr/main/gamenews_detail.php?NO=201400629696
63,http://www.hankyung.com/news/app/newsview.php?aid=2014042176056
64,http://www.segyefn.com/articles/article.asp?aid=20140421020504&cid=0503010000000?OutUrl=naver
65,http://game.mk.co.kr/main/gamenews_detail.php?NO=201400613068
66,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=011&aid=0002501390
67,http://www.segyefn.com/articles/article.asp?aid=20140418022470&cid=0503010000000?OutUrl=naver
68,http://www.hankyung.com/news/app/newsview.php?aid=201404183700v
69,http://www.asiatoday.co.kr/view.php?key=20140418010011584
70,http://game.mk.co.kr/main/gamenews_detail.php?NO=201400609937
71,http://www.hankyung.com/news/app/newsview.php?aid=2014041835976
72,http://sbscnbc.sbs.co.kr/read.jsp?pmArticleId=10000644129
