,0
0,http://www.sedaily.com/NewsView/1OASG7I1SU
1,http://news.heraldcorp.com/view.php?ud=20170112000331
2,http://news.heraldcorp.com/view.php?ud=20170104000249
3,http://www.sedaily.com/NewsView/1L5601Z0DN
4,http://news.heraldcorp.com/view.php?ud=20161201000605
5,http://www.sedaily.com/NewsView/1L52SMJT0M
6,http://www.asiatoday.co.kr/view.php?key=20161117010011918
7,http://www.sedaily.com/NewsView/1L407FKNI4
8,http://stock.hankyung.com/news/app/newsview.php?aid=2016093078386
9,http://news.mk.co.kr/newsRead.php?no=392881&year=2016
10,http://www.asiatoday.co.kr/view.php?key=20160601010000127
11,http://news.mk.co.kr/newsRead.php?no=379379&year=2016
12,http://news.heraldcorp.com/view.php?ud=20160526000655
13,http://www.sedaily.com/NewsView/1KWGPW5LZY
