,0
0,http://www.hankyung.com/news/app/newsview.php?aid=2014121901636
1,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0002609552
2,http://news.mk.co.kr/news_forward.php?domain=news&no=1496169&year=2014
3,http://www.hankyung.com/news/app/newsview.php?aid=2014120529306
4,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0002571921
5,http://www.hankyung.com/news/app/newsview.php?aid=2014080807551
6,http://www.hankyung.com/news/app/newsview.php?aid=2014080879181
7,http://news.mk.co.kr/news_forward.php?domain=news&no=1075167&year=2014
8,http://sbscnbc.sbs.co.kr/read.jsp?pmArticleId=10000663870
9,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0002531930
10,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0002530148
11,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0002530005
12,http://www.hankyung.com/news/app/newsview.php?aid=2014061318016
13,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0002520982
14,http://sbscnbc.sbs.co.kr/read.jsp?pmArticleId=10000657136
15,http://www.hankyung.com/news/app/newsview.php?aid=2014051378321
16,http://www.khan.co.kr/kh_news/art_view.html?artid=201405132122215&code=920301
17,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0002511984
18,http://www.asiatoday.co.kr/view.php?key=20140513010004181
19,http://news.mk.co.kr/news_forward.php?domain=news&no=739374&year=2014
20,http://news.mk.co.kr/news_forward.php?domain=news&no=739371&year=2014
21,http://www.segye.com/content/html/2014/05/13/20140513002948.html?OutUrl=naver
22,http://news.mk.co.kr/news_forward.php?domain=news&no=738546&year=2014
23,http://www.asiatoday.co.kr/view.php?key=20140513010003985
24,http://dkbnews.donga.com/3/all/20140513/63434227/3
25,http://www.seoul.co.kr/news/newsView.php?id=20140513500073
26,http://mbnmoney.mbn.co.kr/news/view?news_no=MM1001390500
27,http://dkbnews.donga.com/3/all/20140513/63432690/3
28,http://news.mk.co.kr/news_forward.php?domain=news&no=737641&year=2014
