,0
0,http://www.hankyung.com/news/app/newsview.php?aid=2014072105656
1,http://www.asiatoday.co.kr/view.php?key=20140721010011704
2,http://biz.heraldcorp.com/view.php?ud=20140703000576
3,http://biz.heraldcorp.com/view.php?ud=20140610000392
4,http://news.mk.co.kr/news_forward.php?domain=news&no=621728&year=2014
5,http://www.hankyung.com/news/app/newsview.php?aid=2014040340226
6,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0002487112
7,http://www.hankyung.com/news/app/newsview.php?aid=2014032403416
8,http://news.mk.co.kr/news_forward.php?domain=news&no=194552&year=2014
9,http://news.mk.co.kr/news_forward.php?domain=news&no=187146&year=2014
10,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0002462087
11,http://www.segyefn.com/articles/article.asp?aid=20140203021764&cid=0503010000000?OutUrl=naver
12,http://www.hankyung.com/news/app/newsview.php?aid=2014020396186
13,http://www.segyefn.com/articles/article.asp?aid=20140203020362&cid=0503010000000?OutUrl=naver
14,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0002455887
