,0
0,http://game.mk.co.kr/main/gamenews_detail.php?NO=201600892639
1,http://news.donga.com/3/all/20161226/82036712/1
2,http://www.m-i.kr/news/articleView.html?idxno=278894
3,http://game.mk.co.kr/main/gamenews_detail.php?NO=201600798541
4,http://game.mk.co.kr/main/gamenews_detail.php?NO=201600782002
5,http://news.donga.com/3/all/20161109/81247917/1
6,http://news.donga.com/3/all/20161109/81242561/1
7,http://game.mk.co.kr/main/gamenews_detail.php?NO=201600736192
8,http://game.mk.co.kr/main/gamenews_detail.php?NO=201600725073
9,http://www.m-i.kr/news/articleView.html?idxno=257582
10,http://news.donga.com/3/all/20161005/80632104/1
11,http://game.mk.co.kr/main/gamenews_detail.php?NO=201600695960
12,http://news.heraldcorp.com/view.php?ud=20160812000578
13,http://game.mk.co.kr/main/gamenews_detail.php?NO=201600575625
14,http://stock.hankyung.com/news/app/newsview.php?aid=2016081290686
15,http://www.m-i.kr/news/articleView.html?idxno=231187
16,http://news.heraldcorp.com/view.php?ud=20160607000653
17,http://game.mk.co.kr/main/gamenews_detail.php?NO=201600338138
18,http://stock.hankyung.com/news/app/newsview.php?aid=2016051116726
19,http://news.heraldcorp.com/view.php?ud=20160511000354
20,http://game.mk.co.kr/main/gamenews_detail.php?NO=201600290191
21,http://game.mk.co.kr/main/gamenews_detail.php?NO=201600267290
